Date,BRLUSDCurncy,CDXTEL15Index,CDXTHL15Index,CDXTIL15Index,CNYCNHCMPNCurncy,CNYUSDCurncy,CSIAIndex,CSIBARCIndex,CSIBBBIndex,EPUCNUSDIndex,EURUSDCurncy,FEDL01Index,JPMVXYEMIndex,JPMVXYG7Index,MOVEIndex,MXEFIndex,SPXIndex,TYVIXIndex,USDCADCurncy,USDKRWCurncy,USGG10YRIndex,USGG2YRIndex,USGG30YRIndex,USGG3MINDEX,USGG5YRIndex,V2XINDEX,VIXIndex
732120,0.3193,NaN,NaN,NaN,NaN,0.12082,0.87,3.27,1.31,86.36,1.2108,1,9.88,10.48,100.36,417.53,1134.41,7.04,1.3579,1158.35,4.7175,2.758,5.4045,1.302,3.9231,18.8,14.31
732121,0.3216,NaN,NaN,NaN,NaN,0.12082,0.85,3.29,1.35,28.5,1.2093,1.02,9.91,10.53,101.36,420.26,1144.06,7.64,1.36,1159.8,4.6956,2.7249,5.3823,1.2816,3.8987,17.92,13.98
732122,0.3229,NaN,NaN,NaN,NaN,0.12082,0.87,3.34,1.36,63.25,1.217,1.03,9.88,10.74,103.77,427.77,1140.65,7.54,1.345,1155.65,4.644,2.75,5.3369,1.2713,3.8431,17.83,14.81
732123,0.3215,NaN,NaN,NaN,NaN,0.12082,0.88,3.32,1.38,114.71,1.2178,1.05,9.76,10.58,100.95,431.17,1134.43,7.4,1.3499,1149,4.6459,2.7338,5.3347,1.2916,3.8254,18.11,15.19
732126,0.32,NaN,NaN,NaN,NaN,0.12082,0.87,3.25,1.38,118.01,1.2186,1.09,9.81,10.59,102.03,428.74,1133.35,7.61,1.3486,1152.45,4.7354,2.8552,5.4079,1.3018,3.9507,18.29,16.07
732127,0.3216,NaN,NaN,NaN,NaN,0.12082,0.86,3.31,1.36,243.06,1.2081,1.13,9.82,10.39,99.96,428.15,1136.2,7.58,1.3447,1151.85,4.6855,2.8147,5.3645,1.3735,3.8948,18.28,15.47
732128,0.3243,NaN,NaN,NaN,NaN,0.12082,0.88,3.42,1.31,111.42,1.22,1.38,9.83,10.34,93.91,432.2,1140.84,7.19,1.3328,1155.45,4.5806,2.6772,5.2876,1.2612,3.7661,18.5,14.34
732129,0.3253,NaN,NaN,NaN,NaN,0.12081,0.9,3.39,1.41,127.52,1.216,1.4,9.67,10.15,99.72,433.11,1128.94,6.88,1.3326,1152.6,4.5629,2.6366,5.2865,1.2101,3.7279,19.04,15.2
732130,0.329,NaN,NaN,NaN,NaN,0.12082,0.94,3.46,1.41,30.01,1.2316,1.25,9.47,10.06,94.71,429.97,1125.38,6.6,1.3239,1155.05,4.4589,2.5224,5.2054,1.2814,3.5995,18.7,15.08
732134,0.3276,NaN,NaN,NaN,NaN,0.12081,0.95,3.41,1.41,77.45,1.2284,1.3,9.48,9.99,91.13,429.34,1116.21,6.91,1.328,1154.85,4.4743,2.538,5.2183,1.2609,3.6267,19.89,16.25
732135,0.329,NaN,NaN,NaN,NaN,0.12081,0.88,3.4,1.41,55.41,1.2373,1.26,9.49,10.12,95.04,431.92,1118.33,6.61,1.3204,1151.5,4.4743,2.538,5.2237,1.2918,3.6301,19.32,15.81
732136,0.3268,NaN,NaN,NaN,NaN,0.12081,0.88,3.38,1.41,37.74,1.2385,1.26,9.59,10.11,94.43,427.05,1109.11,6.81,1.318,1149.95,4.4704,2.5132,5.2226,1.2611,3.6457,19.08,16.2
732137,0.329,NaN,NaN,NaN,NaN,0.12081,0.88,3.35,1.41,37.39,1.2415,1.24,9.56,9.97,97.07,429.25,1112.81,6.92,1.3183,1149.25,4.4565,2.5122,5.2065,1.261,3.6319,18.43,15.78
732140,0.3292,NaN,NaN,NaN,NaN,0.12081,0.89,3.36,1.41,22.29,1.2409,1.26,9.47,9.92,97.53,430.01,1114.35,7.41,1.3176,1147.65,4.4447,2.5201,5.1979,1.2814,3.6284,19.26,14.96
732141,0.3289,NaN,NaN,NaN,NaN,0.12081,0.89,3.32,1.41,151.7,1.2327,1.24,9.39,9.84,103.84,430.34,1115.14,7.63,1.3185,1149.75,4.47,2.5525,5.2097,1.3327,3.6491,18.74,14.46
732142,0.3303,NaN,NaN,NaN,NaN,0.12082,0.89,3.29,1.41,45.91,1.238,1.24,9.41,9.87,102.19,426.38,1111.47,7.43,1.3222,1152.9,4.4797,2.5851,5.2172,1.3326,3.6733,18.67,13.76
732143,0.3313,NaN,NaN,NaN,NaN,0.12082,0.88,3.27,1.33,31.49,1.2355,1.3,9.48,9.71,99.63,424.76,1106.69,7.39,1.3235,1161.15,4.4797,2.6013,5.2119,1.3326,3.6768,18.17,14.71
732144,0.3334,NaN,NaN,NaN,NaN,0.12082,0.88,3.34,1.4,51.54,1.2452,1.24,9.4,9.68,99.71,428.58,1101.39,6.9,1.3116,1164.6,4.3491,2.4933,5.115,1.3324,3.5388,17.26,14.34
732147,0.3337,NaN,NaN,NaN,NaN,0.12082,0.88,3.31,1.4,60.5,1.2441,1.25,9.36,9.6,95.32,430.44,1100.9,7.04,1.3075,1157.55,4.3509,2.5177,5.1098,1.3222,3.556,18.31,15.17
732148,0.3329,NaN,NaN,NaN,NaN,0.12082,0.89,3.21,1.41,33.18,1.233,1.25,9.41,9.52,97.18,426.46,1108.67,6.95,1.3137,1160.6,4.4441,2.6167,5.1733,1.3425,3.6664,18.18,14.17
732149,0.3303,NaN,NaN,NaN,NaN,0.12082,0.87,3.2,1.39,113.48,1.2259,1.25,9.52,9.58,93.71,428.1,1093.88,6.64,1.3213,1159.05,4.4656,2.658,5.1979,1.3428,3.6976,17.56,16.41
732150,0.3289,NaN,NaN,NaN,NaN,0.12082,0.9,3.27,1.4,63.45,1.2257,1.26,9.48,9.59,91.86,423.74,1096.84,6.52,1.3173,1162.35,4.444,2.6496,5.1861,1.353,3.6803,19.17,15.75
732151,0.3273,NaN,NaN,NaN,NaN,0.12082,0.9,3.3,1.39,46.7,1.2093,1.25,9.51,9.49,90.53,421.41,1086.2,6.51,1.3211,1166.25,4.4301,2.6491,5.1659,1.3528,3.6699,19.66,16.5
732154,0.3254,NaN,NaN,NaN,NaN,0.12082,0.89,3.28,1.38,42.91,1.2142,1.27,9.38,9.57,90.23,418.51,1084.07,6.76,1.3331,1161.45,4.4848,2.7075,5.2097,1.414,3.729,20.58,17.3
732155,0.327,NaN,NaN,NaN,NaN,0.12081,0.87,3.23,1.37,59.28,1.2058,1.27,9.44,9.67,94.79,419.81,1094.83,7.39,1.3316,1164.85,4.6132,2.7913,5.3173,1.4552,3.8409,19.43,16.55
732156,0.3269,NaN,NaN,NaN,NaN,0.12081,0.85,3.28,1.37,47.58,1.2056,1.29,9.48,9.8,98.09,419.9,1095.42,7.4,1.3285,1167.3,4.5834,2.7325,5.3118,1.4449,3.8025,19.84,16.15
732157,0.3292,NaN,NaN,NaN,NaN,0.12081,0.87,3.27,1.37,54.42,1.2045,1.3,9.42,9.85,97.13,419.03,1100.43,7.42,1.3246,1168.25,4.5754,2.7499,5.2943,1.4346,3.7885,18.49,15.68
732158,0.3292,NaN,NaN,NaN,NaN,0.12081,0.88,3.38,1.37,43.96,1.2019,1.29,9.22,9.76,97.21,423.14,1101.72,7.24,1.3314,1170.1,4.4747,2.6771,5.1969,1.4345,3.6943,18.24,15.32
732161,0.328,NaN,NaN,NaN,NaN,0.12081,0.89,3.36,1.38,53.03,1.2026,1.28,9.24,9.82,99.31,420.9,1106.62,7.57,1.3323,1164.85,4.4491,2.6446,5.1883,1.4548,3.663,19.32,15.37
732162,0.3278,NaN,NaN,NaN,NaN,0.12081,0.9,3.39,1.46,44.97,1.2061,1.24,9.2,9.82,98.9,421.82,1099.69,7.52,1.3176,1165.1,4.4236,2.6363,5.1669,1.4756,3.6455,18.68,16.03
732163,0.3269,NaN,NaN,NaN,NaN,0.12082,0.88,3.41,1.44,49.57,1.205,1.22,9.22,9.76,106.46,420.64,1098.63,7.69,1.3158,1167.55,4.4176,2.6442,5.1648,1.4653,3.6386,19.1,16.21
732164,0.3248,NaN,NaN,NaN,NaN,0.12082,0.88,3.41,1.44,53.22,1.2054,1.3,9.15,9.7,106.83,423.86,1080.7,7.87,1.3187,1163.35,4.4,2.6441,5.1531,1.4653,3.6107,18.97,18.32
732165,0.3298,NaN,NaN,NaN,NaN,0.12081,0.89,3.51,1.46,25.75,1.2279,1.32,9.1,9.48,103.11,421.28,1063.97,6.85,1.3126,1162.2,4.2196,2.3833,5.0355,1.4243,3.3854,22.3,19.34
732168,0.3288,NaN,NaN,NaN,NaN,0.12081,0.91,3.47,1.48,59.42,1.2273,1.35,9.02,9.5,98.85,422.47,1065.22,7.02,1.3175,1156.7,4.2561,2.4397,5.0584,1.4752,3.4301,22.9,18.89
732169,0.3296,NaN,NaN,NaN,NaN,0.12081,0.91,3.46,1.48,90.64,1.2237,1.43,8.97,9.53,96.53,423.13,1079.04,6.79,1.3209,1154.95,4.2888,2.5289,5.0667,1.4859,3.5027,21.29,17.47
732170,0.3295,NaN,NaN,NaN,NaN,0.12082,0.89,3.48,1.42,91.28,1.2218,1.5,8.92,9.44,89.72,419.25,1075.79,6.69,1.3249,1159.5,4.2713,2.4959,5.0553,1.4245,3.4715,22.47,18.04
732171,0.3296,NaN,NaN,NaN,NaN,0.12082,0.93,3.5,1.37,96.54,1.2252,1.51,9.07,9.51,93.34,420.6,1063.23,6.69,1.3315,1157.5,4.2538,2.4955,5.048,1.4347,3.4794,23.17,19.08
732172,0.3311,NaN,NaN,NaN,NaN,0.12081,0.91,3.53,1.34,64.7,1.2374,1.48,8.97,9.53,96.13,421.79,1064.8,6.7,1.3088,1161.7,4.2268,2.4534,5.0168,1.4243,3.4211,23.44,17.98
732175,0.3328,NaN,NaN,NaN,NaN,0.12081,0.87,3.5,1.43,46.99,1.2363,1.43,9.1,9.63,94.46,422.15,1079.34,6.85,1.3068,1159.15,4.2616,2.4776,5.05,1.4447,3.4519,21.26,17.57
732176,0.3333,NaN,NaN,NaN,NaN,0.12082,0.85,3.53,1.42,22.3,1.2354,1.2,8.93,9.66,102.42,424.02,1081.71,7.41,1.3076,1157.65,4.1901,2.3951,5.0033,1.4654,3.3731,21.42,17.02
732177,0.3358,NaN,NaN,NaN,NaN,0.12082,0.87,3.46,1.43,59.61,1.2337,1.39,8.87,9.67,106.71,425.83,1095.17,7.66,1.3036,1157.75,4.2364,2.4275,5.0374,1.4653,3.4141,20.69,16.23
732178,0.3347,NaN,NaN,NaN,NaN,0.12082,0.87,3.46,1.43,20.9,1.2363,1.5,8.9,9.7,100.68,432.05,1091.23,7.58,1.2971,1155.15,4.2132,2.3776,5.026,1.4653,3.3764,20.59,16.96
732179,0.3373,NaN,NaN,NaN,NaN,0.12082,0.87,3.43,1.43,21.29,1.2321,1.5,8.82,9.69,100.88,432.2,1098.35,7.57,1.2981,1154.35,4.2325,2.4339,5.0239,1.4753,3.4104,18.7,16
732182,0.3369,NaN,NaN,NaN,NaN,0.12082,0.87,3.37,1.41,160.15,1.2143,1.51,8.8,9.75,104.42,431.6,1095.68,7.69,1.3074,1153.1,4.2829,2.4666,5.0738,1.4957,3.4619,18.44,15.88
732183,0.3381,NaN,NaN,NaN,NaN,0.12082,0.87,3.35,1.41,61.29,1.2082,1.51,8.79,9.81,103.45,431.95,1096.19,7.81,1.3067,1154.05,4.2712,2.4496,5.0633,1.5267,3.4516,17.56,15.33
732184,0.3384,NaN,NaN,NaN,NaN,0.12082,0.86,3.35,1.42,41.33,1.2083,1.55,8.81,9.86,102.94,433.9,1104.96,7.74,1.3048,1156.35,4.2615,2.4658,5.0477,1.5369,3.4515,17.66,14.98
732185,0.3383,NaN,NaN,NaN,NaN,0.12082,0.87,3.38,1.42,37.69,1.2102,1.55,8.77,9.84,102.53,437.59,1105.09,7.4,1.3072,1153.65,4.2092,2.4717,5.0082,1.5368,3.4033,17.16,14.91
732186,0.3379,NaN,NaN,NaN,NaN,0.12082,0.88,3.36,1.45,74.96,1.2011,1.52,8.81,9.85,102,438.12,1107.77,7.36,1.3129,1152.75,4.2265,2.4797,5.0195,1.5469,3.4272,16.55,14.71
732189,0.3398,NaN,NaN,NaN,NaN,0.12081,0.87,3.39,1.42,96.69,1.2049,1.54,8.87,9.85,100.03,438.84,1099.15,7.37,1.3181,1152.45,4.1763,2.4555,4.9803,1.557,3.3755,17.57,15.44
732190,0.3411,NaN,NaN,NaN,NaN,0.12082,0.88,3.43,1.42,26.87,1.2183,1.55,8.81,9.85,102.66,439.75,1104.24,7.97,1.3127,1152.45,4.1167,2.3911,4.9272,1.5778,3.3068,18.75,15.29
732191,0.3407,NaN,NaN,NaN,NaN,0.12082,0.88,3.42,1.42,66.32,1.2188,1.53,8.78,9.91,105.44,443.39,1105.91,8.05,1.3077,1151.15,4.1128,2.383,4.9251,1.5675,3.2964,17.96,14.91
732192,0.34,NaN,NaN,NaN,NaN,0.12082,0.87,3.32,1.42,35.27,1.2175,1.51,8.72,10.02,106.86,445.47,1118.31,8.26,1.2995,1150.45,4.2129,2.4558,5.0008,1.5879,3.3925,17.61,14.28
732193,0.3416,NaN,NaN,NaN,NaN,0.12082,0.87,3.25,1.42,152.34,1.2058,1.48,8.7,9.86,89.29,442.46,1113.63,6.36,1.3003,1150.1,4.2945,2.5784,5.0578,1.6387,3.4927,16.55,13.91
732197,0.3441,NaN,NaN,NaN,NaN,0.12082,0.83,3.29,1.35,85.16,1.2109,1.54,8.64,9.81,84.95,444.94,1121.3,6.64,1.2869,1150.75,4.238,2.5462,5.0089,1.6181,3.4545,16.23,14.07
732198,0.3448,NaN,NaN,NaN,NaN,0.12082,0.87,3.31,1.35,96.31,1.2183,1.51,8.58,9.73,100.51,445.63,1116.27,6.62,1.2901,1149.15,4.1587,2.4645,4.9534,1.639,3.361,16.24,14.06
732199,0.3451,NaN,NaN,NaN,NaN,0.12081,0.88,3.25,1.41,106.59,1.2214,1.49,8.5,9.65,98.73,446.4,1118.38,6.41,1.2887,1145.5,4.1953,2.481,4.9883,1.6287,3.4093,16.61,14.01
732200,0.3444,NaN,NaN,NaN,NaN,0.12082,0.86,3.24,1.4,64.71,1.2262,1.48,8.47,9.66,96.58,450.56,1123.92,6.28,1.2912,1145.85,4.1856,2.4813,4.9841,1.649,3.4024,16.34,13.76
732203,0.3438,NaN,NaN,NaN,NaN,0.12082,0.87,3.25,1.4,46.45,1.2261,1.51,8.45,9.54,91.73,454.32,1125.82,6.49,1.3014,1145.05,4.1354,2.465,4.941,1.6387,3.3579,16.32,13.17
732204,0.3441,NaN,NaN,NaN,NaN,0.12082,0.87,3.24,1.4,81.19,1.2254,1.4,8.42,9.48,92.22,457.67,1128.33,6.41,1.2935,1145.6,4.1238,2.4322,4.9329,1.6493,3.3408,16.11,13.56
732205,0.3445,NaN,NaN,NaN,NaN,0.12081,0.87,3.21,1.4,91.91,1.2151,1.57,8.45,9.41,91.98,455.99,1120.37,6.5,1.2964,1144.15,4.1643,2.4735,4.9594,1.6595,3.375,16.65,14.64
732206,0.3467,NaN,NaN,NaN,NaN,0.12082,0.87,3.28,1.39,49.03,1.2182,1.61,8.28,9.28,91.08,460.17,1123.5,6.54,1.2904,1145.75,4.0719,2.4076,4.8731,1.6594,3.2759,16.79,14.39
732207,0.3489,NaN,NaN,NaN,NaN,0.12082,0.88,3.23,1.4,69.1,1.2187,1.58,8.19,9.15,93.66,460.68,1128.55,6.51,1.2974,1146.55,4.1064,2.4736,4.9095,1.6901,3.3305,16.2,14.03
732210,0.348,NaN,NaN,NaN,NaN,0.12082,0.87,3.27,1.39,64.53,1.2176,1.64,7.95,9.06,92.23,463.51,1122.2,6.57,1.2944,1146.25,4.0564,2.4243,4.866,1.6898,3.2654,16.76,14.43
732211,0.3491,NaN,NaN,NaN,NaN,0.12082,0.91,3.28,1.4,65.32,1.2336,1.7,7.86,9.14,88.24,466.57,1129.3,6.27,1.2872,1146.95,4.0353,2.4576,4.8379,1.7107,3.2755,16.09,13.66
732212,0.3467,NaN,NaN,NaN,NaN,0.12082,0.87,3.32,1.37,30.88,1.2269,1.78,7.79,9.07,91.6,462.68,1113.56,6.45,1.2818,1144.25,3.978,2.4577,4.7734,1.7004,3.2447,17,14.74
732213,0.3475,NaN,NaN,NaN,NaN,0.12082,0.87,3.27,1.39,27.9,1.2271,1.8,7.84,9.11,98.19,462.07,1108.36,6.93,1.2797,1146.4,4.0161,2.5161,4.7902,1.7105,3.2959,17.48,14.8
732214,0.3484,NaN,NaN,NaN,NaN,0.12082,0.87,3.26,1.4,82.95,1.2276,1.76,7.85,9.03,95.63,461.29,1110.11,6.65,1.274,1149,4.0273,2.567,4.798,1.7205,3.3198,16.51,14.28
732217,0.3481,NaN,NaN,NaN,NaN,0.12082,0.87,3.31,1.39,128.3,1.2293,1.76,7.9,9.01,93.39,459.09,1103.52,6.84,1.2727,1149.5,3.9891,2.5337,4.7683,1.7102,3.2717,17.32,14.62
732218,0.3487,NaN,NaN,NaN,NaN,0.12082,0.87,3.31,1.38,60.91,1.2328,1.72,7.98,9.03,92.34,460.5,1110.06,6.78,1.2716,1157.9,4.0024,2.5171,4.7979,1.7107,3.2682,17,13.83
732219,0.3508,NaN,NaN,NaN,NaN,0.12082,0.86,3.26,1.38,67.74,1.2333,1.76,7.99,9.02,92.56,461.74,1114.8,6.67,1.2705,1153.15,4.0866,2.593,4.8657,1.7004,3.3541,16.54,13.21
732220,0.3496,NaN,NaN,NaN,NaN,0.12082,0.86,3.24,1.38,37,1.2436,1.94,7.98,9.14,92.89,464.15,1114.58,6.7,1.2613,1151.85,4.1194,2.605,4.8919,1.7003,3.3713,16.51,13.34
732221,0.3521,NaN,NaN,NaN,NaN,0.12082,0.86,3.18,1.4,71.57,1.2417,1.86,7.97,9.07,93.08,470.55,1131.5,6.52,1.2613,1148.9,4.1871,2.6216,4.9436,1.6796,3.4231,15.57,12.75
732224,0.354,NaN,NaN,NaN,NaN,0.12082,0.86,3.2,1.38,82.32,1.2288,1.77,7.88,8.89,90.76,480.4,1135.17,6.44,1.2717,1149.65,4.1637,2.638,4.9272,1.6795,3.4162,16.16,13.41
732225,0.3534,NaN,NaN,NaN,NaN,0.12082,0.89,3.18,1.37,59.35,1.2313,1.73,7.81,8.72,87.42,480.26,1134.48,6.36,1.2613,1148.7,4.1734,2.63,4.9313,1.7005,3.4197,16.35,13.95
732226,0.3519,NaN,NaN,NaN,NaN,0.12082,0.86,3.13,1.37,33.31,1.2288,1.74,7.59,8.64,96.29,480.4,1142.05,6.54,1.2589,1152.45,4.2201,2.6874,4.968,1.7004,3.4788,16.29,13.28
